"Sample","Mutation_count_in_fitting","Tail","Tail_power","Tail_mutcount_observed","Tail_mutcount_predicted","Cluster_count","Cluster_mutcount_observed_1","Cluster_mutcount_predicted_1","Cluster_frequency_1","Cluster_mutcount_observed_2","Cluster_mutcount_predicted_2","Cluster_frequency_2","Cluster_mutcount_observed_3","Cluster_mutcount_predicted_3","Cluster_frequency_3","Cluster_mutcount_observed_4","Cluster_mutcount_predicted_4","Cluster_frequency_4","Cluster_mutcount_observed_5","Cluster_mutcount_predicted_5","Cluster_frequency_5"
"46e166fe-3b20-49ad-98db-42c854c61c93",3539,TRUE,0.59,709.019692323463,398.163991686356,1,2829.98030767654,2839.49833261744,0.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46e503ae-461d-443a-869b-f261c5570de1",79,TRUE,4.63,3.32022346103941,5530471.87409634,2,47.8865816228075,48.6413654967321,0.395,27.793194916153,39.924882049536,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47050918-c623-11e3-bf01-24c6515278c0",10879,TRUE,0.53,3199.00008173376,2210.4026186787,1,7679.99991826624,7863.08472681023,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475bca00-9089-4f50-8638-4e5e8aca6dcd",1492,TRUE,2.98,104.731080027914,150041.638285464,1,1387.26891997209,1629.49480231146,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47d77750-c622-11e3-bf01-24c6515278c0",12864,TRUE,0.5,621.075975604354,393.744714038329,1,12242.9240243956,12640.2838706665,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4808f9e1-452d-45eb-9b87-2f87c67d3452",4021,TRUE,1.64,1571.96926109875,20154.5556461817,1,2449.03073890125,2452.36947098638,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48624a82-c623-11e3-bf01-24c6515278c0",15082,TRUE,4.94,139.386286688778,781229258.0142,2,516.613977274311,552.291225328388,0.27,14425.9997360369,21411.8217340976,0.155,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48c33a30-557b-4ecf-8066-5b4b068b5e3a",1815,TRUE,1.45,1484.97036458254,6416.22941454929,1,330.029635417463,342.321407157624,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48fadd0f-6561-4294-bff4-d5e4f7dfe79f",1419,TRUE,0.5,130.147039877174,82.7207003131532,1,1288.85296012283,1291.40172234309,0.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492694a7-bb41-4128-a909-c424e7fc0c9e",689,TRUE,1.21,115.867166984464,355.800515226025,1,573.132833015536,579.663495254563,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494701ce-05d4-440b-a65e-d925902b9d42",4936,TRUE,1.87,339.260193384508,8308.91349111345,1,4596.73980661549,4655.04095020705,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49795e42-c623-11e3-bf01-24c6515278c0",18075,TRUE,2.35,33.794160464967,8982.46779476398,3,17479.8871792507,17711.427055378,0.425,503.324387804351,556.201437256175,0.245,57.9942724799338,3186.48823450121,0.035,NA,NA,NA,NA,NA,NA
"498ecf81-921d-4df9-a6a4-a625f484e823",13,TRUE,1.85,9.9596853646179,390.186908285323,1,3.0403146353821,4.69055092180934,0.185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49900a43-d42e-4052-a8cb-1563b82ad0a0",62,TRUE,3.74,10.4094186034857,1029904.44707268,2,5.40084842818561,5.40761866162151,0.5,46.1897329683287,46.988553707986,0.325,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49ad3c8d-88cd-43cd-a273-1623fe2aec0b",4808,TRUE,1.64,270.621307671306,2463.05543899914,1,4537.37869232869,4563.58335673516,0.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49b26ab5-2ca9-49b1-ae83-573fa41af2cd",113,TRUE,2.61,0.000332443081622328,0.269271387758047,2,78.6398781404149,80.6082726554203,0.305,34.3597894165035,84.3140478120652,0.105,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49fa7e44-c86f-4b1f-8849-e5fe5b9de734",5153,TRUE,0.5,1379.42927289028,1039.48107017133,1,3773.57072710972,3804.31324400321,0.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4a35b01f-5e19-4673-abea-d87fd1d605d0",290,TRUE,3.66,1.67079792569357,170042.220367699,2,2.13647274934325,2.15142041144975,0.405,286.192729324963,371.810813646633,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4a4309b0-2aca-4d6a-ac50-039b28406bba",4983,TRUE,1.24,127.493026378822,448.742599647388,2,4797.74062192252,5912.99044446188,0.21,57.7663516986552,10769.9730281531,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4a4e0397-8702-46ef-aaa8-3980f03a40bf",211,TRUE,0.51,1.54787139259203e-05,1.05678480901185e-05,3,21.7462829489833,22.7164905744803,0.345,133.819860223455,166.248725507155,0.185,55.4338413488477,881.68162375819,0.04,NA,NA,NA,NA,NA,NA
"4a703d3e-c623-11e3-bf01-24c6515278c0",12945,TRUE,2.46,952.494047052434,425639.484589184,1,11992.5059529476,13487.4516168117,0.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4a88981e-e409-440f-9bf0-71ca1bab8b4e",3680,TRUE,1.51,206.279148836198,1042.07732469555,1,3473.7208511638,3479.88406899688,0.405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4adc846a-42cb-4ebd-a954-e31eb29d7572",20924,TRUE,0.55,4993.91462117808,3942.65341502901,1,15930.0853788219,16434.1432877312,0.365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4b44b313-6f74-4233-bec4-7e41c91c77f1",2243,TRUE,2.75,87.1733154339521,203007.670022935,1,2155.82668456605,2344.43010931692,0.285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4b5d9d8c-ff95-45f4-9287-2804e8a98ade",2004,TRUE,2.12,361.717347150478,11950.7672957152,1,1642.28265284952,1644.31365952417,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4b7a704b-e516-4275-be11-45cc935237e2",1023,TRUE,2.87,300.793949444061,1132104.9590665,1,722.20605055594,725.928872483278,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4b8c6b0c-0d0c-4834-a2f3-691e0919b902",1676,TRUE,2.3,222.405021474098,60106.9839031317,1,1453.5949785259,1461.65456653263,0.455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4b91ece6-c9b2-4889-b18c-c63eb58eb061",1409,TRUE,0.58,770.135071258258,573.146662081374,1,638.864928741742,1589.9218338938,0.095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4c027164-12de-456f-b933-6bc91f70b46f",5121,TRUE,1.74,1623.39087125588,19604.2154288236,1,3497.60912874412,3498.84595417923,0.455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4c183106-c622-11e3-bf01-24c6515278c0",4184,TRUE,0.51,1364.77661724658,1068.48272720282,1,2819.22338275342,2893.13437876502,0.385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4c3f733d-5fd5-4f67-af5f-8c36c5b37be2",398,TRUE,0.98,217.807100599838,327.875990116689,1,180.192899400162,233.41923464537,0.165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4c4aa1b1-fda3-4c5b-b588-68aa727500ad",4776,TRUE,2.11,637.568282929858,30729.2933606741,2,2751.28637138868,2752.94564521371,0.45,1387.14534568146,1410.41569857732,0.205,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4c5228b5-bf31-4abd-a47c-d088e16dba13",2218,TRUE,0.74,31.1882533249486,23.6082926255459,2,1742.71317322864,1803.53923404883,0.195,444.098573446412,1217.92169111897,0.055,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4c755527-3b5d-4d36-822d-990aa1003d6a",2138,TRUE,2.09,394.73818305368,21427.5850132701,1,1743.26181694632,1773.4847131286,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4c8afa82-c623-11e3-bf01-24c6515278c0",11727,TRUE,0.77,690.396106873733,692.142312428811,1,11036.6038931263,11077.3147174062,0.435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4cbe411b-b05e-46bd-bea8-126289a0866c",4399,TRUE,1.36,854.824855303275,2367.53524977472,1,3544.17514469672,3545.13442604493,0.365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4ceeb025-2f16-4f80-b9b4-0151346349c6",1126,TRUE,1.01,55.8537080203001,123.183791995304,2,1036.36774064262,1063.74473874286,0.435,33.7785513370751,59.5865948464052,0.185,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4d121008-0987-4142-a2b8-7dac58f3110a",471,TRUE,0.56,208.422216690233,177.042338147925,1,262.577783309767,267.764840283221,0.455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4d1a4587-adb4-4a65-943e-f19efe8de142",1759,TRUE,1.38,412.732586806298,2778.96825191339,1,1346.2674131937,1373.15510644873,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4d690424-b015-46ae-885d-aa6d9031f66f",1110,TRUE,0.55,173.860680780614,146.032680004658,1,936.139319219386,940.743177845434,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4d6bb438-86f0-4414-962f-2b1cebee4524",395,TRUE,0.53,145.174791840451,116.866439308429,1,249.825208159549,253.858806831249,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4d72d06d-b6af-4294-9eef-6e61e067761f",8458,TRUE,0.95,676.193555407147,1296.79258754817,1,7781.80644459285,8054.50154364215,0.385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4daa2708-d0db-40fe-a07a-763f003adcae",589,TRUE,1.54,213.742333756482,2311.75144966601,1,375.257666243518,382.885434114919,0.465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4dac9498-c623-11e3-bf01-24c6515278c0",8931,TRUE,2.38,632.828722665561,194634.2712001,1,8298.17127733444,9322.91214933049,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4db9e471-0068-4ec6-9bcb-33ef5fdec33e",3958,TRUE,5,13.5638078230496,19700457.9783685,1,3944.43619217695,4129.41232123843,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4dc9b032-7f7b-486d-a12b-8461af89501d",2882,TRUE,2.6,604.968063273991,534952.391349446,1,2277.03193672601,3212.44089881453,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4de7441f-a609-4a75-9fe7-17a647079ac1",1709,TRUE,0.87,88.4481537743216,126.557180129864,1,1620.55184622568,1632.72463968141,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4e7e6e1f-c648-446f-bdf6-0b1fcc6dfa83",8595,TRUE,1.55,1191.4526911489,11877.0468660117,1,7403.5473088511,7521.80068782504,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4eac784b-084a-4106-9a76-2d9fbec57033",2900,TRUE,1.57,1417.81195228809,9753.49009710674,1,1482.18804771191,1484.45548064597,0.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4ef20a13-f107-4654-adca-fc60b8f5be47",4971,TRUE,1.62,355.313662133022,3558.59490067197,1,4615.68633786698,4626.75452711224,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4fdc8980-c623-11e3-bf01-24c6515278c0",9171,TRUE,3.31,53.4610340788431,1241275.61703818,2,8922.36005662057,8999.90090530795,0.465,195.178909300584,219.159039053433,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50203cff-83f8-4884-8346-b91ef717d00e",2114,TRUE,2.61,1107.94362085569,404313.859161657,1,1006.05637914431,1035.01680683738,0.185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50515723-b495-42a9-8750-e3da288bf6a3",3498,TRUE,2.64,126.269166067882,118987.777112896,1,3371.73083393212,4292.56503672727,0.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50a5970d-a0cb-4251-8ab0-74ad0e94be9a",5462,TRUE,1.53,373.077956427395,2777.67080649065,1,5088.9220435726,5169.27891196324,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50e3a421-9741-4cd8-911b-0f47ca518b6a",4432,TRUE,2.91,89.0382275981125,198231.10380486,2,42.772258897548,42.9384536601415,0.35,4300.18951350434,4478.69916428685,0.215,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50eb58ba-c623-11e3-bf01-24c6515278c0",12790,TRUE,2.95,179.702029847516,721517.95263083,1,12610.2979701525,12862.8419383343,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50f4d836-79a9-4bc7-a63a-7aa29e41d418",2328,TRUE,1.39,285.397917121512,1731.12545341186,1,2042.60208287849,2054.67947756205,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513bafce-375c-49b0-ae75-6c607abd05d8",3290,TRUE,2.22,65.8422494293598,19233.7485502349,1,3224.15775057064,3299.18995872464,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51458c86-0fdd-470e-b059-1ffbffc92a7f",3581,TRUE,1.08,2050.54254813023,2916.27458647455,1,1530.45745186977,1531.35153205922,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51800588-c622-11e3-bf01-24c6515278c0",4850,TRUE,1.22,284.214281113854,855.602265615665,1,4565.78571888615,4607.39727941264,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5187e77d-f412-4303-8049-11d1aa1a0235",11517,TRUE,1.04,7507.28410297927,10569.1687605127,1,4009.71589702073,4023.32771189929,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51b25b37-f75c-4380-a0f6-5273e0b7ee33",4615,TRUE,0.68,1586.87523214609,1375.11293211715,1,3028.1247678539,3031.03223321851,0.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51dd1a39-7349-442c-b7e1-7850fb800569",230,TRUE,1.01,117.401243905525,216.751468391713,1,112.598756094475,113.728695132591,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51e5a835-eb48-4640-87d0-f40f5e2bff18",7253,TRUE,1.06,665.226554072686,1057.86672058015,1,6587.77344592732,6604.80404465588,0.295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5255d645-d3d2-422e-8449-046cd21f4935",12827,TRUE,1.15,10494.6087418734,20974.3358811818,1,2332.39125812661,2338.93522412273,0.255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52f2d49e-f24d-41d2-9f73-33bd1cc51bba",82,TRUE,2.97,5.81479294839532e-05,0.255517063721133,3,2.8032926396879,2.83279230682936,0.495,74.260106423854,77.5764507414766,0.305,4.93654278852864,16.516832855227,0.095,NA,NA,NA,NA,NA,NA
"52f43b72-15ea-40a0-a3b4-4bf22bc0bf25",2874,TRUE,1.43,496.133736550118,2540.36017557068,1,2377.86626344988,2408.84571923945,0.255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534d941c-ec2d-47eb-b2dc-d3f856d0b151",78,TRUE,0.5,43.1790598687863,37.7689079463015,1,34.8209401312137,35.9630732641216,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53534b3c-cd15-4d68-a9b1-6902bb234c45",7610,TRUE,1.67,920.618088682388,7423.00630106477,1,6689.38191131761,6692.59395725514,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537cccf2-fb25-448b-813e-ca5d5642b910",578,TRUE,2.23,124.713909610556,26998.0213054988,1,453.286090389444,565.230122759519,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53ac794d-1067-43e0-8dc0-43b131f43ec5",83,TRUE,3.8,7.14648026937053,1264368.39246302,1,75.8535197306295,77.4847087213847,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53e6a756-bdcc-4217-afe7-27d776159544",3431,TRUE,0.68,2351.47116901102,1824.38109112517,1,1079.52883098898,1081.27178185923,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54195db3-94a9-4538-8bb8-9953d936acd4",8242,TRUE,1.61,2229.08861430218,16750.7263690428,1,6012.91138569782,6015.77104963622,0.435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54319e3d-c28f-4ba1-9c87-299d303e4de3",1115,TRUE,4.37,0.00272202001730504,3108.10475964549,4,5.24022098641154,5.24978689269187,0.45,0.000584787980909366,0.000586622125383278,0.405,840.818590029156,870.015265702074,0.265,268.937882176434,1067.41119464239,0.085,NA,NA,NA
"54354d24-c622-11e3-bf01-24c6515278c0",19022,TRUE,0.65,1892.36037944397,1772.07261600781,1,17129.639620556,17381.2484381481,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54cfd4b0-c623-11e3-bf01-24c6515278c0",11275,TRUE,0.79,531.00217130851,694.530892852894,1,10743.9978286915,10995.7793087108,0.355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551d5082-ab6a-4674-af0d-ce408f589949",2927,TRUE,1.96,1319.18039534562,43398.4873585056,1,1607.81960465438,1638.93155417738,0.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55c82198-5be6-4cc5-b5b3-b707af234107",2560,TRUE,1.18,1127.7575072149,3945.00530397179,1,1432.2424927851,1436.89822737957,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55e520f4-0e4b-41a2-9951-c4e9f323100b",26,TRUE,5,15.4969574275819,135184699.229281,1,10.5030425724181,11.833870968821,0.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55e5497a-c623-11e3-bf01-24c6515278c0",14621,TRUE,0.83,694.640310369275,886.987886114002,1,13926.3596896307,14062.7039197951,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561fd34c-7c7d-4df0-bbfc-3d31147ca562",67272,TRUE,0.94,5060.12230835196,7384.17571170342,1,62211.877691648,62335.2170933599,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56425c2e-6bbf-4b20-ba07-79a526dd4603",495,TRUE,1.43,339.064815750507,1497.71726944186,1,155.935184249493,156.017411706496,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569ff1b4-de87-4309-8484-80549aaf9485",1433,TRUE,2.17,48.7265258413888,2774.6614652797,1,1384.27347415861,1873.07920692836,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56c846d6-c622-11e3-bf01-24c6515278c0",8638,TRUE,2.33,1075.37946988324,299242.875431196,1,7562.62053011676,7843.18514908864,0.385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56d4ea48-c623-11e3-bf01-24c6515278c0",17035,TRUE,2.56,188.046885929527,130955.908827265,2,16514.6008083108,16720.1723755823,0.37,332.352305759716,360.150120165829,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56e57223-264e-489d-bc9a-a07789065c40",6059,TRUE,2.96,144.272708963726,604930.098692881,1,5914.72729103627,7611.36454515707,0.165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5702affd-eafe-42a4-8f56-c1f22f8f184d",1595,TRUE,1.37,894.834045530116,2847.97644106205,1,700.165954469884,700.189540452902,0.365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5714b52d-7048-41b5-8141-bf42d960abe4",214,TRUE,1.95,119.094735781243,5553.28092315249,1,94.9052642187568,100.239805404803,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571ce258-b453-4cac-b05e-05755791be84",1240,TRUE,1.5,834.093589771852,7640.09708674262,1,405.906410228148,406.999513782133,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573ee34b-43a7-40d8-95ee-0ced4b46a7c8",982,TRUE,1.49,723.237294122538,6161.13085990347,1,258.762705877462,262.901666241463,0.335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5769ae11-5f1b-483f-b228-7584591c66e6",4043,TRUE,1.37,704.098442614689,4224.55820221372,1,3338.90155738531,3977.77564147535,0.245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578ba169-1d2f-4187-b174-082bbc6a5bd2",4057,TRUE,1.56,242.512296527703,2828.2115185567,1,3814.4877034723,3831.85834030005,0.455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57947014-053e-4c34-b6a7-9e6f36f48010",98,TRUE,4.9,3.94807700627965e-06,9.65319113980913,2,71.7944781569233,72.1174006515742,0.375,26.2055178949997,60.3885376384191,0.095,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5808f774-c623-11e3-bf01-24c6515278c0",5399,TRUE,4.52,74.6150725316524,76994029.4874324,2,104.921236664985,112.622606886601,0.215,5219.46369080336,8378.95670922059,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589daa3f-0b76-4c9c-b494-048955e36052",1063,TRUE,0.53,443.580881409331,348.415011692239,1,619.419118590669,622.919723062505,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589e0aea-9057-4b8c-8af1-74c74fe46a38",2994,TRUE,0.82,2764.34059530401,2628.24333985046,1,229.659404695993,229.735046065565,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58e2453c-bb58-43a3-9642-705ec0e0bdbd",1940,TRUE,0.51,1737.24241862536,1565.33087081203,1,202.757581374644,204.891105246763,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58f4ff52-c623-11e3-bf01-24c6515278c0",10217,TRUE,3.02,126.994956690828,682298.223130133,1,10090.0050433092,10366.0178487444,0.315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5912d4b3-2d5d-4b98-b967-1b4ff177097a",20216,TRUE,3.12,615.146519405024,3773379.29691388,1,19600.853480595,30474.26937076,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5975deb5-00d2-4d18-b5c0-34ac9947fe11",2454,TRUE,2.79,112.080947603098,123659.769960218,1,2341.9190523969,2886.94163548533,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59938f45-3e57-43d6-af3b-bb4968249e5a",3506,TRUE,1.19,1271.62396951868,3306.6348723911,1,2234.37603048132,2243.91538183953,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59bfcb53-91c1-4dce-856a-f4afc8fa6224",945,TRUE,2.05,478.308264924237,33717.9821501069,1,466.691735075763,470.070872706289,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59c18694-8a43-41dd-a6f6-52a20bc8dd54",2538,TRUE,1.85,1232.964957142,29326.9173966174,1,1305.035042858,1315.22094531923,0.285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5a51a6fc-c623-11e3-bf01-24c6515278c0",4507,TRUE,2.84,221.060078716923,586575.319479615,1,4285.93992128308,11617.4343419203,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5b178f44-c622-11e3-bf01-24c6515278c0",4984,TRUE,0.5,821.977873337565,670.193185514729,1,4162.02212666244,4262.30002114796,0.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5b4b2312-acb5-4329-8d46-7f93213e3daf",3136,TRUE,2.15,314.163369830767,48721.0244104043,1,2821.83663016923,2841.06889593606,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5b560f4c-d2a3-43fa-b394-abef78bdefc1",3573,TRUE,1.79,330.203254368275,5845.79665884741,1,3242.79674563173,3243.48559380591,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5beafbbb-4613-4bab-977a-11c865e13a84",592,TRUE,0.91,345.270659607557,562.50598672128,1,246.729340392443,247.507097230423,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5c156f63-6537-4d93-a6c2-4155618cf638",12077,TRUE,1.68,1081.78314082996,16902.7085516673,1,10995.21685917,11275.5509034128,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5c775f90-83d4-4c1e-88c2-4e1ed1daa96f",416,TRUE,4.46,0.000104839535873299,244.207910081779,4,66.0552108152546,66.301874854823,0.5,291.55393448968,301.215633501578,0.33,58.3903985860022,233.442675735251,0.095,0.00035126952719151,89.3063988916965,0.005,NA,NA,NA
"5c8da06c-7964-4ad1-ac9e-d1b5507105d2",4801,TRUE,1.95,3238.22520804501,102538.909111808,1,1562.77479195499,1580.66524886174,0.285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5c9b8a2c-c623-11e3-bf01-24c6515278c0",3473,TRUE,0.65,1307.40998803475,1281.15610065668,1,2165.59001196525,2193.51243294135,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5cf21488-c622-11e3-bf01-24c6515278c0",7859,TRUE,1.12,205.606149829433,641.991576380185,1,7653.39385017057,7753.33461006976,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5d922e48-aa70-454d-9417-c9af686feebc",2311,TRUE,0.56,186.686340008193,156.288062992198,1,2124.31365999181,2125.63077849959,0.435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5dc6f055-c4f6-49a1-a68c-94cf87cbd363",11738,TRUE,0.59,43.5015687959945,48.2170574201508,2,11620.3078312866,15693.679991878,0.205,74.1905999173842,44553.6972778442,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5dce221a-c623-11e3-bf01-24c6515278c0",4528,TRUE,1.24,387.164468523751,1552.70771668978,1,4140.83553147625,4253.92235511889,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5df0aab4-0be2-4da3-a4b7-a10fca09a4ba",60,TRUE,3.55,42.452770404487,2008767.03409521,1,17.547229595513,24.9267699812203,0.145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5eddfb26-c623-11e3-bf01-24c6515278c0",5900,TRUE,0.7,8.56787443922616,9.34099843080348,2,5804.62412713194,7310.16656756554,0.165,86.8079984288365,6798.10798947542,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5ee1dda9-2e84-4617-af09-2ae02873b44d",12858,TRUE,0.9,384.701919296865,518.864401558916,1,12473.2980807031,12490.8009623382,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5ee28a35-7aa0-48e3-9c14-daca7b0241fe",1599,TRUE,1.5,737.803657759807,3962.45535085533,1,861.196342240193,862.017403508587,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
